ProductID,ProductName,Category,SubCategory,Brand,SupplierID,CostPrice,ListPrice,MarginPct,IsActive,LaunchDate,Weight_kg
PRD01263,Face Mask Eco,Beauty & Personal Care,Skincare,Brand33,SUP057,1006.69,2155.92,53.31,True,2022-07-19,4.56
PRD01264,Face Mask Select,Beauty & Personal Care,Skincare,Brand30,SUP066,398.28,872.61,54.36,True,2022-09-22,14.83
PRD01265,Face Mask Elite,Beauty & Personal Care,Skincare,Brand20,SUP039,1987.05,6137.48,67.62,True,2018-09-17,13.72
PRD01266,Face Mask Pro,Beauty & Personal Care,Skincare,Brand48,SUP193,511.05,1508.13,66.11,True,2019-07-06,9.75
PRD01267,Face Mask Pro,Beauty & Personal Care,Skincare,Brand04,SUP102,2121.64,5515.82,61.54,True,2020-11-11,10.15
PRD01268,Face Mask Plus,Beauty & Personal Care,Skincare,Brand44,SUP057,1628.41,4153.18,60.79,True,2018-05-01,7.68
PRD01269,Face Mask Eco,Beauty & Personal Care,Skincare,Brand09,SUP069,2185.29,5913.64,63.05,True,2020-04-26,15.89
PRD01270,Face Mask Premium,Beauty & Personal Care,Skincare,Brand08,SUP142,126.91,317.24,60.0,True,2018-10-21,1.0
PRD01271,Face Mask Classic,Beauty & Personal Care,Skincare,Brand38,SUP044,1953.99,5324.54,63.3,True,2019-07-04,6.05
PRD01272,Face Mask Premium,Beauty & Personal Care,Skincare,Brand09,SUP017,796.47,1857.05,57.11,True,2019-03-22,8.68
PRD01273,Eye Cream,Beauty & Personal Care,Skincare,Brand21,SUP016,2348.95,5317.1,55.82,True,2022-09-07,9.28
PRD01274,Eye Cream Classic,Beauty & Personal Care,Skincare,Brand21,SUP157,1272.99,3343.84,61.93,True,2020-09-15,5.56
PRD01275,Eye Cream Max,Beauty & Personal Care,Skincare,Brand21,SUP134,2156.07,5982.08,63.96,False,2022-01-10,11.06
PRD01276,Eye Cream Classic,Beauty & Personal Care,Skincare,Brand49,SUP166,1198.54,3327.4,63.98,True,2020-11-17,7.1
PRD01277,Eye Cream Eco,Beauty & Personal Care,Skincare,Brand41,SUP094,407.8,1250.33,67.38,True,2023-11-01,10.99
PRD01278,Eye Cream Plus,Beauty & Personal Care,Skincare,Brand06,SUP061,2315.16,5056.39,54.21,True,2018-11-22,17.41
PRD01279,Eye Cream Lite,Beauty & Personal Care,Skincare,Brand23,SUP088,195.8,537.51,63.57,True,2018-01-14,8.31
PRD01280,Eye Cream Classic,Beauty & Personal Care,Skincare,Brand19,SUP044,2402.17,5945.36,59.6,True,2022-07-01,15.5
PRD01281,Eye Cream Elite,Beauty & Personal Care,Skincare,Brand36,SUP097,654.37,1558.16,58.0,True,2021-02-05,12.69
PRD01282,Eye Cream Classic,Beauty & Personal Care,Skincare,Brand27,SUP096,836.37,2504.62,66.61,True,2023-12-23,1.51
PRD01283,Eye Cream Pro,Beauty & Personal Care,Skincare,Brand02,SUP039,785.22,1679.64,53.25,True,2023-04-17,13.36
PRD01284,Eye Cream Select,Beauty & Personal Care,Skincare,Brand42,SUP100,1438.7,3808.0,62.22,True,2021-07-08,24.42
PRD01285,Shampoo,Beauty & Personal Care,Haircare,Brand45,SUP183,144.29,345.07,58.19,True,2019-10-10,10.76
PRD01286,Shampoo Elite,Beauty & Personal Care,Haircare,Brand24,SUP022,2314.65,6685.47,65.38,True,2023-09-24,6.23
PRD01287,Shampoo Eco,Beauty & Personal Care,Haircare,Brand01,SUP159,1244.68,2619.03,52.48,True,2022-11-15,17.43
PRD01288,Shampoo Premium,Beauty & Personal Care,Haircare,Brand35,SUP015,145.1,355.46,59.18,True,2023-03-27,21.13
PRD01289,Shampoo Eco,Beauty & Personal Care,Haircare,Brand36,SUP175,1633.9,3915.48,58.27,True,2022-04-27,22.72
PRD01290,Shampoo Plus,Beauty & Personal Care,Haircare,Brand27,SUP043,1236.34,3393.3,63.57,True,2022-12-01,2.07
PRD01291,Shampoo Max,Beauty & Personal Care,Haircare,Brand20,SUP019,877.55,2633.85,66.68,True,2023-02-08,22.53
PRD01292,Shampoo Elite,Beauty & Personal Care,Haircare,Brand03,SUP182,1417.31,3355.99,57.77,True,2018-09-10,15.22
PRD01293,Shampoo Max,Beauty & Personal Care,Haircare,Brand14,SUP018,808.02,1720.97,53.05,True,2020-08-11,2.32
PRD01294,Shampoo Max,Beauty & Personal Care,Haircare,Brand40,SUP056,1466.53,4405.88,66.71,True,2023-07-18,24.87
PRD01295,Shampoo Select,Beauty & Personal Care,Haircare,Brand43,SUP111,147.63,426.15,65.36,True,2023-03-22,4.96
PRD01296,Shampoo Elite,Beauty & Personal Care,Haircare,Brand30,SUP143,1519.54,3595.55,57.74,True,2022-08-06,8.11
PRD01297,Conditioner,Beauty & Personal Care,Haircare,Brand38,SUP114,1665.98,4482.05,62.83,True,2018-06-19,0.86
PRD01298,Conditioner Eco,Beauty & Personal Care,Haircare,Brand19,SUP171,875.45,2159.87,59.47,True,2018-11-01,2.42
PRD01299,Conditioner Pro,Beauty & Personal Care,Haircare,Brand27,SUP148,708.62,2031.57,65.12,True,2020-01-15,3.37
PRD01300,Conditioner Premium,Beauty & Personal Care,Haircare,Brand30,SUP164,603.47,1357.95,55.56,True,2020-03-16,24.26
PRD01301,Conditioner Plus,Beauty & Personal Care,Haircare,Brand25,SUP051,823.92,2076.57,60.32,True,2022-12-20,5.12
PRD01302,Conditioner Select,Beauty & Personal Care,Haircare,Brand20,SUP137,1148.69,3279.98,64.98,True,2023-09-14,11.92
PRD01303,Conditioner Plus,Beauty & Personal Care,Haircare,Brand08,SUP029,1111.55,3224.7,65.53,True,2021-10-23,15.27
PRD01304,Conditioner Select,Beauty & Personal Care,Haircare,Brand18,SUP029,2378.75,6987.01,65.95,True,2023-09-07,15.29
PRD01305,Conditioner Pro,Beauty & Personal Care,Haircare,Brand05,SUP009,745.94,1983.52,62.39,True,2022-02-16,0.74
PRD01306,Conditioner Premium,Beauty & Personal Care,Haircare,Brand32,SUP151,1741.78,4347.48,59.94,True,2019-08-12,23.61
PRD01307,Conditioner Max,Beauty & Personal Care,Haircare,Brand03,SUP198,615.91,1656.27,62.81,True,2022-04-13,9.26
PRD01308,Conditioner Lite,Beauty & Personal Care,Haircare,Brand18,SUP138,339.16,798.57,57.53,True,2021-09-13,22.87
PRD01309,Hair Oil,Beauty & Personal Care,Haircare,Brand12,SUP042,1178.7,2546.93,53.72,True,2020-11-24,17.0
PRD01310,Hair Oil Plus,Beauty & Personal Care,Haircare,Brand20,SUP188,1459.78,3636.69,59.86,True,2021-11-05,7.65
PRD01311,Hair Oil Lite,Beauty & Personal Care,Haircare,Brand02,SUP053,479.63,1290.49,62.83,True,2018-12-27,12.24
PRD01312,Hair Oil Lite,Beauty & Personal Care,Haircare,Brand02,SUP091,1260.1,3537.06,64.37,True,2020-08-11,24.6
PRD01313,Hair Oil Max,Beauty & Personal Care,Haircare,Brand38,SUP156,1881.87,5837.2,67.76,True,2021-06-18,11.66
PRD01314,Hair Oil Eco,Beauty & Personal Care,Haircare,Brand13,SUP142,771.81,1945.23,60.32,True,2020-05-16,6.21
PRD01315,Hair Oil Max,Beauty & Personal Care,Haircare,Brand09,SUP109,774.36,1935.15,59.98,True,2023-04-10,0.83
PRD01316,Hair Oil Select,Beauty & Personal Care,Haircare,Brand21,SUP051,2097.63,5522.02,62.01,True,2019-01-26,9.58
PRD01317,Hair Oil Plus,Beauty & Personal Care,Haircare,Brand01,SUP160,392.21,847.97,53.75,True,2022-12-27,19.63
PRD01318,Hair Oil Premium,Beauty & Personal Care,Haircare,Brand17,SUP015,457.96,1415.35,67.64,True,2020-05-02,20.66
PRD01319,Hair Oil Premium,Beauty & Personal Care,Haircare,Brand40,SUP054,2468.49,6934.18,64.4,True,2020-08-22,14.97
PRD01320,Hair Oil Elite,Beauty & Personal Care,Haircare,Brand16,SUP069,2256.73,4890.56,53.86,True,2020-02-22,24.03
PRD01321,Hair Serum,Beauty & Personal Care,Haircare,Brand02,SUP153,778.69,1941.78,59.9,True,2019-03-17,11.82
PRD01322,Hair Serum Plus,Beauty & Personal Care,Haircare,Brand42,SUP046,944.97,2485.8,61.99,True,2019-07-20,19.47
PRD01323,Hair Serum Lite,Beauty & Personal Care,Haircare,Brand27,SUP041,2054.64,4601.59,55.35,True,2023-08-12,24.62
PRD01324,Hair Serum Plus,Beauty & Personal Care,Haircare,Brand43,SUP079,339.67,925.27,63.29,True,2018-03-13,21.34
PRD01325,Hair Serum Elite,Beauty & Personal Care,Haircare,Brand04,SUP146,2252.19,6616.26,65.96,True,2022-02-17,15.06
PRD01326,Hair Serum Plus,Beauty & Personal Care,Haircare,Brand03,SUP081,175.85,512.63,65.7,True,2019-07-26,24.8
PRD01327,Hair Serum Plus,Beauty & Personal Care,Haircare,Brand25,SUP038,1214.44,2689.13,54.84,True,2018-01-16,10.17
PRD01328,Hair Serum Pro,Beauty & Personal Care,Haircare,Brand44,SUP161,258.97,623.78,58.48,True,2022-03-05,9.87
PRD01329,Hair Serum Plus,Beauty & Personal Care,Haircare,Brand33,SUP102,311.56,942.54,66.94,True,2018-11-10,6.2
PRD01330,Hair Serum Premium,Beauty & Personal Care,Haircare,Brand24,SUP110,1439.74,3012.89,52.21,True,2023-07-10,16.1
PRD01331,Hair Serum Pro,Beauty & Personal Care,Haircare,Brand13,SUP183,613.58,1571.81,60.96,True,2021-03-26,22.18
PRD01332,Hair Serum Plus,Beauty & Personal Care,Haircare,Brand05,SUP026,878.63,2469.91,64.43,True,2022-06-04,16.99
PRD01333,Dry Shampoo,Beauty & Personal Care,Haircare,Brand27,SUP192,1198.56,3032.96,60.48,True,2018-11-17,15.63
PRD01334,Dry Shampoo Pro,Beauty & Personal Care,Haircare,Brand31,SUP076,181.07,431.68,58.06,True,2021-06-12,13.75
PRD01335,Dry Shampoo Plus,Beauty & Personal Care,Haircare,Brand03,SUP170,1460.38,3395.66,56.99,True,2018-05-06,15.79
PRD01336,Dry Shampoo Elite,Beauty & Personal Care,Haircare,Brand42,SUP196,1456.74,3501.28,58.39,False,2022-01-21,12.72
PRD01337,Dry Shampoo Elite,Beauty & Personal Care,Haircare,Brand35,SUP034,902.95,2482.69,63.63,True,2019-01-18,15.18
PRD01338,Dry Shampoo Plus,Beauty & Personal Care,Haircare,Brand23,SUP006,235.74,541.55,56.47,True,2021-01-21,6.64
PRD01339,Dry Shampoo Select,Beauty & Personal Care,Haircare,Brand39,SUP008,1757.94,5032.11,65.07,True,2022-12-03,17.46
PRD01340,Dry Shampoo Premium,Beauty & Personal Care,Haircare,Brand11,SUP112,2399.59,6181.07,61.18,True,2023-02-10,4.38
PRD01341,Dry Shampoo Select,Beauty & Personal Care,Haircare,Brand25,SUP094,1185.81,2871.35,58.7,True,2023-09-14,22.18
PRD01342,Dry Shampoo Select,beauty & personal care,Haircare,Brand01,SUP071,2036.25,4610.61,55.84,True,2021-04-15,5.36
PRD01343,Dry Shampoo Lite,Beauty & Personal Care,Haircare,Brand29,SUP175,1852.31,4967.66,62.71,True,2023-12-19,16.65
PRD01344,Dry Shampoo Eco,Beauty & Personal Care,Haircare,Brand24,SUP155,1661.75,4196.62,60.4,True,2022-10-14,3.25
PRD01345,Hair Mask,Beauty & Personal Care,Haircare,Brand18,SUP141,1757.39,4665.96,62.34,True,2020-08-26,21.52
PRD01346,Hair Mask Lite,Beauty & Personal Care,Haircare,Brand37,SUP128,1418.23,3411.38,58.43,True,2021-01-02,0.95
PRD01347,Hair Mask Elite,Beauty & Personal Care,Haircare,Brand31,SUP191,1436.43,3210.08,55.25,True,2022-03-12,17.25
PRD01348,Hair Mask Classic,Beauty & Personal Care,Haircare,Brand11,SUP153,2075.03,5180.0,59.94,True,2021-12-21,13.93
PRD01349,Hair Mask Elite,Beauty & Personal Care,Haircare,Brand26,SUP111,740.21,2060.16,64.07,True,2019-03-26,17.67
PRD01350,Hair Mask Lite,Beauty & Personal Care,Haircare,Brand15,SUP029,786.87,2148.39,63.37,True,2021-04-07,8.76
PRD01351,Hair Mask Eco,Beauty & Personal Care,Haircare,Brand41,SUP093,2335.8,5309.79,56.01,True,2022-01-04,5.19
PRD01352,Hair Mask Lite,BEAUTY & PERSONAL CARE,Haircare,Brand49,SUP078,498.39,1290.79,61.39,False,2023-02-08,4.02
PRD01353,Hair Mask Select,Beauty & Personal Care,Haircare,Brand11,SUP167,2416.44,5463.32,55.77,True,2021-08-07,16.79
PRD01354,Hair Mask Premium,Beauty & Personal Care,Haircare,Brand05,SUP184,301.04,631.24,52.31,True,2020-09-15,18.89
PRD01355,Hair Mask Select,Beauty & Personal Care,Haircare,Brand49,SUP110,841.5,2306.07,63.51,True,2020-02-18,18.74
PRD01356,Hair Mask Pro,Beauty & Personal Care,Haircare,Brand26,SUP027,674.59,1788.86,62.29,True,2023-08-11,23.68
PRD01357,Foundation,Beauty & Personal Care,Makeup,Brand05,SUP030,2197.69,5700.31,61.45,True,2018-08-03,24.43
PRD01358,Foundation Classic,Beauty & Personal Care,Makeup,Brand32,SUP117,578.29,1565.22,63.05,True,2021-12-16,15.68
PRD01359,Foundation Max,Beauty & Personal Care,Makeup,Brand37,SUP018,1440.75,3200.14,54.98,True,2018-03-12,6.33
PRD01360,Foundation Max,Beauty & Personal Care,Makeup,Brand47,SUP165,2011.29,4451.16,54.81,True,2023-04-09,3.52
PRD01361,Foundation Premium,Beauty & Personal Care,Makeup,Brand02,SUP164,2273.56,5989.44,62.04,True,2021-12-16,12.77
PRD01362,Foundation Pro,Beauty & Personal Care,Makeup,Brand14,SUP079,266.95,763.89,65.05,True,2021-06-26,12.4
PRD01363,Foundation Max,Beauty & Personal Care,Makeup,Brand43,SUP060,2275.94,5377.64,57.68,True,2019-03-03,24.65
PRD01364,Foundation Max,Beauty & Personal Care,Makeup,Brand27,SUP006,2364.1,5776.72,59.08,True,2021-04-19,17.49
PRD01365,Foundation Select,Beauty & Personal Care,Makeup,Brand46,SUP049,1331.62,2917.91,54.36,True,2018-01-03,3.74
PRD01366,Foundation Elite,Beauty & Personal Care,Makeup,Brand32,SUP035,116.95,277.22,57.81,True,2021-08-19,3.59
PRD01367,Foundation Premium,Beauty & Personal Care,Makeup,Brand33,SUP199,205.54,540.98,62.01,True,2021-09-22,1.98
PRD01368,Foundation Pro,Beauty & Personal Care,Makeup,Brand33,SUP080,1589.79,3450.56,53.93,True,2020-09-02,13.92
PRD01369,Lipstick,Beauty & Personal Care,Makeup,Brand06,SUP122,416.29,1122.62,62.92,True,2018-03-02,5.69
PRD01370,Lipstick Lite,Beauty & Personal Care,Makeup,Brand43,SUP003,2053.05,5858.33,64.96,True,2019-11-21,3.51
PRD01371,Lipstick Pro,Beauty & Personal Care,Makeup,Brand46,SUP060,1811.47,3900.65,53.56,True,2021-03-14,4.62
PRD01372,Lipstick Max,Beauty & Personal Care,Makeup,Brand28,SUP037,900.3,2475.66,63.63,True,2021-03-19,9.86
PRD01373,Lipstick Lite,Beauty & Personal Care,Makeup,Brand26,SUP032,507.48,1542.52,67.1,True,2021-03-10,23.58
PRD01374,Lipstick Lite,Beauty & Personal Care,Makeup,Brand12,SUP058,1740.53,4596.01,62.13,True,2018-02-01,1.87
PRD01375,Lipstick Pro,Beauty & Personal Care,Makeup,Brand09,SUP149,1500.75,4121.98,63.59,True,2022-11-21,19.64
PRD01376,Lipstick Pro,Beauty & Personal Care,Makeup,Brand19,SUP054,1754.47,3951.14,55.6,True,2023-12-22,24.22
PRD01377,Lipstick Elite,Beauty & Personal Care,Makeup,Brand33,SUP064,624.68,1457.73,57.15,True,2018-09-22,15.3
PRD01378,Lipstick Plus,Beauty & Personal Care,Makeup,Brand08,SUP176,778.66,2138.33,63.59,True,2023-11-24,12.5
PRD01379,Lipstick Elite,Beauty & Personal Care,Makeup,Brand11,SUP012,1099.47,2749.4,60.01,True,2020-11-22,4.16
PRD01380,Lipstick Lite,BEAUTY & PERSONAL CARE,Makeup,Brand41,SUP016,1688.76,4924.85,65.71,False,2020-09-26,9.96
PRD01381,Kajal,Beauty & Personal Care,Makeup,Brand14,SUP082,936.55,2612.58,64.15,True,2023-11-20,24.15
PRD01382,Kajal Premium,Beauty & Personal Care,Makeup,Brand44,SUP110,2464.81,7419.85,66.78,True,2019-07-26,13.41
PRD01383,Kajal Plus,Beauty & Personal Care,Makeup,Brand30,SUP050,1035.5,2238.84,53.75,True,2022-02-11,14.38
PRD01384,Kajal Select,Beauty & Personal Care,Makeup,Brand15,SUP121,134.39,411.3,67.33,False,2018-06-24,21.59
PRD01385,Kajal Pro,Beauty & Personal Care,Makeup,Brand23,SUP011,296.95,651.72,54.44,True,2019-09-02,13.79
PRD01386,Kajal Elite,Beauty & Personal Care,Makeup,Brand22,SUP014,989.07,2438.48,59.44,True,2018-05-02,2.97
PRD01387,Kajal Max,Beauty & Personal Care,Makeup,Brand16,SUP065,2421.78,5564.32,56.48,True,2018-08-25,19.76
PRD01388,Kajal Max,Beauty & Personal Care,Makeup,Brand21,SUP015,1542.37,4408.25,65.01,True,2023-09-01,12.25
PRD01389,Kajal Eco,Beauty & Personal Care,Makeup,Brand43,SUP018,704.56,1511.27,53.38,True,2018-11-27,12.1
PRD01390,Kajal Select,Beauty & Personal Care,Makeup,Brand41,SUP013,961.26,2509.38,61.69,True,2019-05-17,23.5
PRD01391,Kajal Premium,Beauty & Personal Care,Makeup,Brand50,SUP079,785.99,1872.66,58.03,True,2019-08-16,0.7
PRD01392,Kajal Elite,Beauty & Personal Care,Makeup,Brand33,SUP058,501.89,1319.21,61.96,True,2021-02-16,16.12
PRD01393,Eyeshadow Palette,Beauty & Personal Care,Makeup,Brand34,SUP197,2001.88,5668.48,64.68,True,2023-08-04,23.92
PRD01394,Eyeshadow Palette Premium,Beauty & Personal Care,Makeup,Brand02,SUP180,2214.37,5165.9,57.13,True,2021-12-21,13.16
PRD01395,Eyeshadow Palette Max,Beauty & Personal Care,Makeup,Brand45,SUP099,251.65,570.83,55.91,True,2018-12-08,11.37
PRD01396,Eyeshadow Palette Select,Beauty & Personal Care,Makeup,Brand33,SUP080,1345.9,3058.95,56.0,True,2022-11-11,18.63
PRD01397,Eyeshadow Palette Max,BEAUTY & PERSONAL CARE,Makeup,Brand39,SUP038,1804.84,4594.06,60.71,True,2018-03-18,17.36
PRD01398,Eyeshadow Palette Classic,Beauty & Personal Care,Makeup,Brand26,SUP075,2028.47,4497.38,54.9,True,2021-02-14,16.0
PRD01399,Eyeshadow Palette Lite,Beauty & Personal Care,Makeup,Brand11,SUP136,583.79,1390.27,58.01,True,2023-11-04,0.98
PRD01400,Eyeshadow Palette Plus,Beauty & Personal Care,Makeup,Brand31,SUP161,175.73,391.08,55.07,True,2018-12-02,10.15
PRD01401,Eyeshadow Palette Plus,Beauty & Personal Care,Makeup,Brand35,SUP012,184.45,481.85,61.72,True,2022-03-24,17.29
PRD01402,Eyeshadow Palette Elite,Beauty & Personal Care,Makeup,Brand39,SUP158,203.89,497.93,59.05,True,2019-09-17,1.48
PRD01403,Eyeshadow Palette Plus,Beauty & Personal Care,Makeup,Brand02,SUP157,2395.4,5298.58,54.79,True,2018-02-24,20.51
PRD01404,Eyeshadow Palette Classic,Beauty & Personal Care,Makeup,Brand23,SUP037,2263.25,5735.63,60.54,False,2020-11-25,12.45
PRD01405,Blush,Beauty & Personal Care,Makeup,Brand40,SUP039,1163.07,2925.42,60.24,True,2019-12-20,21.25
PRD01406,Blush Lite,Beauty & Personal Care,Makeup,Brand24,SUP015,88.41,195.28,54.73,True,2023-06-17,5.38
PRD01407,Blush Max,Beauty & Personal Care,Makeup,Brand11,SUP114,511.89,1355.32,62.23,True,2021-06-11,9.52
PRD01408,Blush Lite,Beauty & Personal Care,Makeup,Brand35,SUP122,154.51,351.68,56.07,True,2020-06-03,2.47
PRD01409,Blush Lite,Beauty & Personal Care,Makeup,Brand26,SUP034,1654.36,4331.01,61.8,True,2021-08-14,1.59
PRD01410,Blush Select,Beauty & Personal Care,Makeup,Brand22,SUP116,2296.5,4878.74,52.93,True,2018-04-05,23.13
PRD01411,Blush Lite,Beauty & Personal Care,Makeup,Brand33,SUP052,173.38,497.26,65.13,True,2019-05-10,20.73
PRD01412,Blush Elite,Beauty & Personal Care,Makeup,Brand18,SUP189,2142.66,4740.88,54.8,True,2019-12-18,8.71
PRD01413,Blush Elite,Beauty & Personal Care,Makeup,Brand38,SUP114,610.11,1786.87,65.86,False,2022-01-25,14.41
PRD01414,Blush Classic,Beauty & Personal Care,Makeup,Brand45,SUP069,1280.41,2676.97,52.17,True,2021-07-18,19.94
PRD01415,Blush Pro,Beauty & Personal Care,Makeup,Brand12,SUP070,1735.73,5217.95,66.74,True,2019-11-14,15.02
PRD01416,Blush Select,Beauty & Personal Care,Makeup,Brand40,SUP102,1773.32,4519.03,60.76,True,2019-05-03,15.89
PRD01417,Nail Polish Set,Beauty & Personal Care,Makeup,Brand17,SUP092,2210.49,5028.77,56.04,True,2019-04-12,2.79
PRD01418,Nail Polish Set Eco,Beauty & Personal Care,Makeup,Brand27,SUP111,2213.27,4948.6,55.27,False,2021-02-03,24.3
PRD01419,Nail Polish Set Plus,Beauty & Personal Care,Makeup,Brand40,SUP093,1667.31,3512.87,52.54,True,2021-10-19,12.53
PRD01420,Nail Polish Set Plus,Beauty & Personal Care,Makeup,Brand15,SUP027,560.84,1651.63,66.04,True,2019-09-21,17.68
PRD01421,Nail Polish Set Eco,Beauty & Personal Care,Makeup,Brand40,SUP062,2241.82,5057.05,55.67,True,2021-03-01,20.49
PRD01422,Nail Polish Set Plus,Beauty & Personal Care,Makeup,Brand28,SUP195,647.88,1709.8,62.11,True,2018-05-22,12.21
PRD01423,Nail Polish Set Plus,Beauty & Personal Care,Makeup,Brand38,SUP043,1705.42,4224.0,59.63,True,2018-02-10,11.55
PRD01424,Nail Polish Set Plus,Beauty & Personal Care,Makeup,Brand49,SUP124,1152.01,2520.23,54.29,False,2018-01-11,15.55
PRD01425,Nail Polish Set Premium,Beauty & Personal Care,Makeup,Brand37,SUP134,500.02,1266.87,60.53,True,2018-07-10,16.1
PRD01426,Nail Polish Set Lite,Beauty & Personal Care,Makeup,Brand43,SUP013,334.06,911.53,63.35,True,2018-06-08,0.4
PRD01427,Nail Polish Set Select,Beauty & Personal Care,Makeup,Brand31,SUP151,2441.42,6353.59,61.57,True,2023-07-22,8.55
PRD01428,Nail Polish Set Max,Beauty & Personal Care,Makeup,Brand18,SUP126,873.68,2016.24,56.67,True,2020-05-10,11.22
PRD01429,Compact Powder,Beauty & Personal Care,Makeup,Brand19,SUP072,812.25,1790.89,54.65,True,2020-03-20,5.15
PRD01430,Compact Powder Lite,Beauty & Personal Care,Makeup,Brand08,SUP073,155.75,361.04,56.86,True,2020-04-05,8.04
PRD01431,Compact Powder Pro,Beauty & Personal Care,Makeup,Brand03,SUP019,1813.21,4549.74,60.15,True,2018-11-03,15.91
PRD01432,Compact Powder Max,Beauty & Personal Care,Makeup,Brand37,SUP137,1975.02,4514.02,56.25,True,2019-10-09,24.91
PRD01433,Compact Powder Plus,Beauty & Personal Care,Makeup,Brand47,SUP036,584.08,1271.6,54.07,True,2018-03-18,14.46
PRD01434,Compact Powder Select,Beauty & Personal Care,Makeup,Brand06,SUP132,1876.35,5157.07,63.62,True,2023-05-25,15.59
PRD01435,Compact Powder Select,Beauty & Personal Care,Makeup,Brand01,SUP042,1326.12,3364.12,60.58,True,2020-05-18,8.37
PRD01436,Compact Powder Elite,Beauty & Personal Care,Makeup,Brand22,SUP193,1202.11,3178.58,62.18,True,2023-06-01,0.68
PRD01437,Compact Powder Premium,Beauty & Personal Care,Makeup,Brand42,SUP090,1729.4,4177.53,58.6,False,2019-11-11,18.43
PRD01438,Compact Powder Pro,Beauty & Personal Care,Makeup,Brand25,SUP191,2406.93,7108.15,66.14,True,2022-04-16,23.12
PRD01439,Compact Powder Plus,Beauty & Personal Care,Makeup,Brand12,SUP060,1021.8,3130.67,67.36,True,2018-07-25,7.85
PRD01440,Compact Powder Classic,Beauty & Personal Care,Makeup,Brand38,SUP050,1993.89,4402.22,54.71,True,2021-01-20,17.87
PRD01441,Shaving Kit,Beauty & Personal Care,Men's Grooming,Brand07,SUP014,1308.41,2947.37,55.61,True,2023-07-22,17.45
PRD01442,Shaving Kit Plus,Beauty & Personal Care,Men's Grooming,Brand25,SUP132,2064.46,4547.25,54.6,True,2022-03-05,15.89
PRD01443,Shaving Kit Classic,BEAUTY & PERSONAL CARE,Men's Grooming,Brand02,SUP173,2158.91,5767.35,62.57,True,2023-05-07,24.38
PRD01444,Shaving Kit Select,Beauty & Personal Care,Men's Grooming,Brand41,SUP163,1923.76,5826.97,66.99,True,2021-10-09,23.69
PRD01445,Shaving Kit Lite,Beauty & Personal Care,Men's Grooming,Brand19,SUP088,2139.46,5064.03,57.75,True,2019-06-24,0.36
PRD01446,Shaving Kit Plus,Beauty & Personal Care,Men's Grooming,Brand28,SUP058,1117.3,3394.55,67.09,True,2020-01-02,5.69
PRD01447,Shaving Kit Lite,Beauty & Personal Care,Men's Grooming,Brand09,SUP047,285.28,620.54,54.03,False,2019-02-26,3.18
PRD01448,Shaving Kit Classic,Beauty & Personal Care,Men's Grooming,Brand06,SUP099,989.93,2917.78,66.07,True,2020-04-16,5.34
PRD01449,Shaving Kit Classic,beauty & personal care,Men's Grooming,Brand19,SUP192,1838.24,4955.02,62.9,False,2018-05-23,8.11
PRD01450,Shaving Kit Plus,Beauty & Personal Care,Men's Grooming,Brand47,SUP154,399.18,1005.41,60.3,True,2018-05-12,16.93
PRD01451,Shaving Kit Elite,Beauty & Personal Care,Men's Grooming,Brand03,SUP031,1213.71,3608.02,66.36,True,2020-02-10,12.24
PRD01452,Shaving Kit Select,Beauty & Personal Care,Men's Grooming,Brand38,SUP028,1970.81,4592.48,57.09,True,2018-05-11,13.53
PRD01453,Beard Oil,Beauty & Personal Care,Men's Grooming,Brand46,SUP093,326.91,998.36,67.26,True,2022-02-04,12.64
PRD01454,Beard Oil Select,Beauty & Personal Care,Men's Grooming,Brand10,SUP049,832.87,2463.98,66.2,True,2019-05-03,18.34
PRD01455,Beard Oil Eco,Beauty & Personal Care,Men's Grooming,Brand44,SUP063,713.02,1905.2,62.57,True,2021-04-02,1.21
PRD01456,Beard Oil Select,Beauty & Personal Care,Men's Grooming,Brand18,SUP069,281.31,726.47,61.28,True,2019-02-26,3.06
PRD01457,Beard Oil Premium,Beauty & Personal Care,Men's Grooming,Brand01,SUP072,801.34,1980.75,59.54,True,2023-06-19,15.76
PRD01458,Beard Oil Select,Beauty & Personal Care,Men's Grooming,Brand39,SUP047,2015.32,5363.06,62.42,True,2020-08-19,14.25
PRD01459,Beard Oil Select,Beauty & Personal Care,Men's Grooming,Brand13,SUP012,1299.03,2905.39,55.29,False,2020-06-12,0.17
PRD01460,Beard Oil Elite,Beauty & Personal Care,Men's Grooming,Brand29,SUP008,1427.77,3886.62,63.26,False,2022-04-02,17.49
PRD01461,Beard Oil Eco,Beauty & Personal Care,Men's Grooming,Brand34,SUP166,2000.48,5478.25,63.48,True,2022-06-20,18.48
PRD01462,Beard Oil Pro,Beauty & Personal Care,Men's Grooming,Brand19,SUP093,245.7,522.9,53.01,True,2021-06-10,6.95
PRD01463,Beard Oil Eco,Beauty & Personal Care,Men's Grooming,Brand42,SUP015,1948.84,4428.11,55.99,True,2019-09-11,7.56
PRD01464,Beard Oil Classic,Beauty & Personal Care,Men's Grooming,Brand17,SUP041,75.58,170.87,55.77,True,2019-12-02,9.78
PRD01465,Men's Face Wash,Beauty & Personal Care,Men's Grooming,Brand40,SUP023,157.82,476.66,66.89,True,2023-11-09,17.32
PRD01466,Men's Face Wash Elite,Beauty & Personal Care,Men's Grooming,Brand21,SUP091,805.53,2384.03,66.21,True,2020-07-23,24.16
